Fornavne til mænd, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
FRIDRIK	16
GABRIELL	16
GHASEM	16
GILBERTO	16
GOKUL	16
GUDJON	16
GÜLTEKIN	16
GÜNER	16
HAGEN	16
HAKI	16
HANS-GEORG	16
HARDEEP	16
HARRI	16
HARSH	16
HARSHIT	16
HIKMAT	16
HUMBERTO	16
IDRISS	16
IGGY	16
INGVARDT	16
ISKENDER	16
ISSE	16
JANI	16
JASCHA	16
JEFFERY	16
JENS-ARNE	16
JEREMI	16
JONI	16
JOOD	16
JOSEP	16
JUDI	16
JUHL	16
JUNUS	16
KAROLY	16
KAUSHIK	16
KHAWAR	16
KLEMEN	16
KOSTYANTYN	16
KWABENA	16
LARBI	16
LAURI	16
LAYTH	16
LEÓ	16
LEUTRIM	16
LIND	16
LUCAH	16
LYKKE	16
MAAZ	16
MALAKIAS	16
MARIJAN	16
MARIJUS	16
MARINEL	16
MARIUS-IONUT	16
MARTYN	16
MARWIN	16
MATINUS	16
MÁTYÁS	16
MEHRAD	16
MICA	16
MICHALL	16
MIKAYIL	16
MIRHAN	16
MISHA	16
MITHAT	16
MITKO	16
MOISES	16
MONS	16
MORTAN	16
MOUHAMED	16
MUHIDIN	16
MUMIN	16
MYLES	16
NAMIK	16
NICOLEJ	16
NIKLAES	16
NILESH	16
NO	16
OCTAVIO	16
OSSIAN	16
PAL	16
PAVELS	16
PÉTUR	16
POLAT	16
PRASANNA	16
QENDRIM	16
RAHEEL	16
RAJAT	16
RICARDS	16
RIMVYDAS	16
RISTO	16
ROELOF	16
RUDOLPH	16
RUED	16
SADRI	16
SANDIS	16
SANI	16
SENAN	16
SERGEN	16
SEYFETTIN	16
SHABIR	16
SHAFI	16
SHIVAM	16
SIDDHARTHA	16
SILIUS	16
SIROUS	16
SIVA	16
SOLAIMAN	16
SOUFIANE	16
SRECKO	16
SRIKANTH	16
STIJN	16
SUNI	16
SVEND-ÅGE	16
SVERRIR	16
SZCZEPAN	16
SZILARD	16
TEK	16
TESFAY	16
TIMMO	16
TOMASS	16
TRISTIAN	16
TØNNES	16
ULVER	16
UTTAM	16
VALMIR	16
VELIMIR	16
VELJKO	16
VÍCTOR	16
VILDER	16
XAVI	16
YAGIZ	16
YING	16
ÜMÜT	16
ZAKIR	16
ZDENEK	16
ZENO	16
ZHE	16
ZISHAN	16
ABDAL	15
ABDELHAFID	15
ABDELHAK	15
ABDIRAZAK	15
ABDOU	15
ABISHEK	15
AGASTYA	15
AIRIDAS	15
ALASDAIR	15
ALEKSANDRAS	15
ALHASSAN	15
AMANDEEP	15
AMOL	15
AMON	15
ANDA	15
ANDERS-PETER	15
ANDREI-FLORIN	15
ARBNOR	15
ARFAN	15
ARGJEND	15
ARIN	15
ARNOLDAS	15
ARTIOM	15
ATTA	15
BAKRI	15
BASIR	15
BATU	15
BAYAR	15
BEHRAD	15
BEKTAS	15
BENJAMÍN	15
BESMIR	15
BONNY	15
BORHAN	15
CATALIN-IONUT	15
CIARAN	15
CIHAD	15
CIRO	15
CLAUDIUS	15
CLAVS	15
CONSTANTIN-COSMIN	15
COREY	15
CÆSAR	15
DALIUS	15
DÁNIAL	15
DAVI	15
DAVID-ANDREI	15
DAWUD	15
DEIMANTAS	15
DEON	15
DHIRAJ	15
DIACO	15
DRAGOLJUB	15
DRIN	15
ECKHARD	15
EJUP	15
ELIAH	15
ELISHA	15
ENEA	15
ERAN	15
ERWAN	15
FAOUZI	15
FARZIN	15
FERAT	15
FERHAD	15
FLOKE	15
FOTIOS	15
GAMAL	15
GEZA	15
GHAZANFAR	15
GIRISH	15
GODWIN	15
GUL	15
GULEED	15
GUNTARS	15
GVIDAS	15
HASIBULLAH	15
HAWAR	15
HAZAR	15
HEIKKI	15
HELDER	15
HICHEM	15
HIEP	15
HIZIR	15
HO	15
HOSEIN	15
HOUSSEIN	15
IACOB	15
ISACK	15
IVAAN	15
JANKO	15
JEFFERSON	15
JEYAKUMAR	15
KESHAV	15
KHADER	15
KHANG	15
KIARASH	15
KISHORE	15
KOEN	15
KRISTERS	15
KRISTIN	15
KUSHAL	15
LIIBAAN	15
LIIBAN	15
LINDHARDT	15
LIUBOMYR	15
LOUAI	15
LUCCAS	15
MADS-FREDERIK	15
MAHMUDUL	15
MANJIT	15
MANOA	15
MARCHEL	15
MARNI	15
MARSEL	15
MARTHINUS	15
MATÚS	15
MEDHANIE	15
MEICK	15
MEMIS	15
MENG	15
MENTOR	15
MESUD	15
MILLION	15
MOEIN	15
MOHID	15
MOIZ	15
MONZER	15
MORTAZA	15
MUKESH	15
MUMTAZ	15
MÅRTEN	15
NACI	15
NAVIN	15
NEERAJ	15
NHU	15
NIELS-BO	15
NIELS-HOLGER	15
NIELS-JAKOB	15
NISHANT	15
NORMUNDS	15
NOUMAN	15
NOUREDDIN	15
OBI	15
OGNJEN	15
OREST	15
OZCAN	15
PADAM	15
PHILLIPP	15
PIJUS	15
POUL-ARNE	15
POUL-MARTIN	15
PRAJWAL	15
PRASAD	15
PURNA	15
QUY	15
RAGNER	15
RAHMAT	15
RAITIS	15
RANJAN	15
RASHEED	15
RASS	15
RAVINDRA	15
REBAZ	15
REDZEP	15
REMO	15
RESHAD	15
REYNIR	15
RICKARD	15
RIGO	15
RIHAN	15
RIK	15
RIVER	15
ROB	15
RÓI	15
RONN	15
RÚNAR	15
SACIR	15
SAIMON	15
SALAHEDDIN	15
SANTI	15
SEMI	15
SERAFETTIN	15
SHADY	15
SHASHANK	15
SHIRZAD	15
SIDAR	15
SIVAN	15
SIWAR	15
SJOERD	15
SOLIMAN	15
SÆVAR	15
TARKAN	15
TEAME	15
THINUS	15
THORSTEINN	15
TOBI	15
TONNIE	15
TRIER	15
TRYGGVI	15
VALERIY	15
VALI	15
VITALIJS	15
VUONG	15
WAJAHAT	15
WANG	15
WARIS	15
WILTON	15
WOLF	15
XIANG	15
XU	15
YACQUUB	15
YOUNESS	15
YUAN	15
YUEL	15
ZEN	15
ZHEN	15
AARYAN	14
ABDESSAMAD	14
ABDIASIS	14
ADRIAAN	14
AGRIS	14
AIVARS	14
AKIRA	14
ALEND	14
ALEXANDRO	14
ALIHAN	14
ALLAL	14
AMED	14
AMIRREZA	14
ANDOR	14
ANDREI-ALEXANDRU	14
ANDRIES	14
ANGUTIMMARIK	14
ARDALAN	14
ARIO	14
ARNIS	14
ARTA	14
ASAM	14
ASEM	14
ASGEIR	14
ASHOT	14
ATAL	14
ATHARVA	14
ATUL	14
AUGUSTE	14
AURELIO	14
AVI	14
AYANLE	14
AZAN	14
AZZAM	14
BALTHASAR	14
BÁRÐUR	14
BARNA	14
BASANTA	14
BASKIM	14
BENJI	14
BIAK	14
BIJAYA	14
BLAISE	14
BOGDAN-GABRIEL	14
BORNA	14
BRENDON	14
CARL-AUGUST	14
CHETAN	14
CHRES	14
CHRISS	14
CHRISTIANO	14
CILLIAN	14
CIVAN	14
COLM	14
CORT	14
COSMIN-IONUT	14
CRISTOFFER	14
DARRYL	14
DELYAR	14
DEVANSH	14
DIMO	14
DINNY	14
DJAMEL	14
DLER	14
DONNI	14
DORUK	14
DRAGO	14
DZHEM	14
EDMUNDAS	14
EG	14
ELUF	14
ERMAL	14
ETTORE	14
EYDUN	14
FAN	14
FATOS	14
FAZEL	14
FILIMON	14
FITSUM	14
FLORIN-ADRIAN	14
FRANCH	14
FRANTISEK	14
FREDRICK	14
FURQAN	14
GANG	14
GEORGE-ALEXANDRU	14
GHALEB	14
GOVINDA	14
GRIGORIOS	14
GUNDER	14
GUSTAW	14
GYNTER	14
HAGBARD	14
HANG	14
HANS-DIETER	14
HAYRI	14
HÉCTOR	14
HEINRIK	14
HEM	14
HEWAD	14
HIDIR	14
HOA	14
HOGER	14
HOMAYOUN	14
HUMAYUN	14
HUSNAIN	14
IBRAGIM	14
IDIRIS	14
ILKAY	14
INAN	14
INNOCENT	14
IONUT-ADRIAN	14
ISSAC	14
ISSAH	14
IVANS	14
IWO	14
JAI	14
JAIRO	14
JATINDER	14
JEAN-CLAUDE	14
JEAN-FRANCOIS	14
JEAN-MARC	14
JEREMIE	14
JING	14
JOANNES	14
JUNJIE	14
KAJ-ERIK	14
KAJETAN	14
KALED	14
KALYAN	14
KE	14
KENJI	14
KENNEDY	14
KHAALID	14
KHOA	14
KHODR	14
KIMM	14
KING	14
KOSTADIN	14
KRISS	14
KRISTIJONAS	14
KSAWERY	14
KWADWO	14
KWAKU	14
LACHLAN	14
LAHCEN	14
LECH	14
LEONAS	14
LEVON	14
LLUIS	14
LOAI	14
LOI	14
LOIC	14
LORENTS	14
LOUKAS	14
LUUK	14
MAAN	14
MAHBOOB	14
MAICO	14
MANAN	14
MÁNI	14
MARIUS-ADRIAN	14
MARIUZ	14
MARTI	14
MARTÍN	14
MATÉO	14
MATHINUS	14
MATISS	14
MATYAS	14
MAXX	14
MAYAR	14
MAYSON	14
MEMPHIS	14
MERDAN	14
MICHIEL	14
MIHAEL	14
MIHAILS	14
MODOU	14
MOLTE	14
MORTHEN	14
MUNEEB	14
MURTADHA	14
MUSE	14
MÜSLÜM	14
NASR	14
NAWAR	14
NICCOLO	14
NIELS-ARNE	14
NIELS-MARTIN	14
NING	14
NISAR	14
NISCHAL	14
NURULLAH	14
NUUR	14
OLANDER	14
PARDEEP	14
PAVOL	14
PER-HENRIK	14
PETRIT	14
PIYUSH	14
POLLE	14
POVL-ERIK	14
QUSAY	14
RAHMATULLAH	14
RAIMO	14
REBAR	14
RECAI	14
REMCO	14
REYHAN	14
RIMON	14
RITESH	14
RIZAN	14
ROBBIE	14
ROBERT-ANDREI	14
ROBERTUS	14
ROGELIO	14
ROMÉO	14
ROMUALDAS	14
RUDDY	14
RUNAR	14
RUNO	14
RUZHDI	14
SADAM	14
SAMIN	14
SARFRAZ	14
SARGON	14
SARWAR	14
SAUGAT	14
SAVVAS	14
SAYYED	14
SEBASTIAAN	14
SEBBE	14
SELVARAJAH	14
SENTHURAN	14
SEPP	14
SERGI	14
SEYYED	14
SHAFQAT	14
SHEHZAD	14
SHISHIR	14
SHUAI	14
SIAMAND	14
SIGBJØRN	14
SIGURJÓN	14
SIKANDAR	14
SIRAK	14
SOKOL	14
STASYS	14
SUSAN	14
SØREN-EMIL	14
TAEM	14
TAWFIQ	14
TEX	14
THAWNG	14
THEM	14
THORNING	14
THRISTAN	14
THUAN	14
TIAM	14
TIMOTHÉE	14
TORFINN	14
TROLLE	14
TYSON	14
VALTON	14
VEDANT	14
VEHBI	14
VIDAS	14
VIGNESH	14
VIHAN	14
VIKTORS	14
VILJAR	14
VITALIJ	14
WAJID	14
WILI	14
WILIAM	14
WILLFRED	14
WIM	14
WINCENT	14
WITUS	14
YACINE	14
YE	14
YEVGEN	14
YOAV	14
YOSIF	14
ZACHARIA	14
ZAK	14
ZAMIR	14
ZEUS	14
ZHI	14
ZOHAIR	14
ØRN	14
ØZKAN	14
ABDELGHANI	13
ABDIN	13
ABDIQADIR	13
ABDIWAHAB	13
ABDOULAYE	13
ABDOULIE	13
ABDULMALIK	13
ACHILLE	13
ADAS	13
ADEEB	13
ADRIAN-FLORIN	13
ADRIANS	13
AKEEL	13
ÁKI	13
ALADIN	13
ALEXANDRU-CRISTIAN	13
ALEXANDRU-NICOLAE	13
ALEXANDRU-STEFAN	13
ALIX	13
ALMAR	13
ALTAN	13
ANAN	13
ANDER	13
ANTONIN	13
AQEEL	13
AQQALU	13
ARCHER	13
ARWIN	13
ASMAT	13
ASMEROM	13
AURELIEN	13
AWIL	13
AWS	13
AYO	13
AYRTON	13
BAWAN	13
BEREND	13
BJØRNAR	13
BOBO	13
BOGDAN-IONUT	13
CAGDAS	13
CARL-JØRGEN	13
CASIAN	13
CASTIEL	13
CAZIM	13
CECIL	13
CHARBEL	13
CHAU	13
CHUNG	13
CORY	13
CRIS	13
CYPRIAN	13
DALTON	13
DANIN	13
DANIS	13
DAWOUD	13
DAYAN	13
DENAS	13
DHIA	13
DIDRIK	13
DIONYSIOS	13
DURIM	13
EDSON	13
EFEKAN	13
EJLERT	13
ELIJUS	13
ELMI	13
ERGYUN	13
ERON	13
ESGE	13
ESLAM	13
ESSA	13
EVANS	13
EVERT	13
FADHIL	13
FAREED	13
FERHAN	13
FETI	13
FIDA	13
FRANÇOIS	13
FREDERICH	13
GAGANDEEP	13
GENTIAN	13
GHENADIE	13
GLENNY	13
GOITOM	13
GOLAM	13
GRANIT	13
GRIFFIN	13
GUSTAVS	13
HABIBOLLAH	13
HABIL	13
HÁKON	13
HÁKUN	13
HAMDIJA	13
HAMEED	13
HANS-AAGE	13
HARRO	13
HASSEL	13
HEINTJE	13
HELAL	13
HLIEB	13
HORACIO	13
HÖRDUR	13
IDREES	13
ILMI	13
INGUS	13
ISNI	13
ISRAR	13
IVARS	13
JAGGER	13
JARON	13
JARVIS	13
JASSEM	13
JEGVAN	13
JEMAL	13
JEWAN	13
JOSHVA	13
JULIUSZ	13
KAHRAMAN	13
KARDO	13
KAREM	13
KARMA	13
KARTHIKEYAN	13
KASPARAS	13
KATO	13
KEWEN	13
KHOI	13
KOA	13
KOSMO	13
KRISHAN	13
LARS-EMIL	13
LARS-ULRIK	13
LEDION	13
LEITH	13
LEMMY	13
LISANDRO	13
LIVIO	13
LUBOMIR	13
LUCIUS	13
LUDOVICO	13
MAGDY	13
MAGNUZ	13
MAHAMOUD	13
MAHYAR	13
MAIKEL	13
MAJEED	13
MAKI	13
MANZOOR	13
MARCIO	13
MARIUS-CONSTANTIN	13
MATHEOS	13
MATVIY	13
MAUNG	13
MAZLOUM	13
MERLIN	13
MEYER	13
MIHAI-DANIEL	13
MIILU	13
MILLIAN	13
MILOT	13
MINAS	13
MOAYAD	13
MOHAMMADAMIN	13
MOHMAD	13
MOHSAN	13
MOMCILO	13
MOSA	13
MULUE	13
MURTADA	13
MYKOLAS	13
NAI	13
NAJIM	13
NAN	13
NASUF	13
NATANAEL	13
NAWEED	13
NERO	13
NHAN	13
NICKLAES	13
NIELS-JACOB	13
NIELS-PEDER	13
NIKOLAUS	13
NOAH-EMIL	13
NOELL	13
NÓI	13
NOVAH	13
OBAIDULLAH	13
OFER	13
OLEXANDR	13
OSSAMA	13
PARAS	13
PATRIKS	13
PERO	13
PHRA	13
PIER	13
PRABESH	13
PUJAN	13
QUINCY	13
QUINN	13
RABAH	13
RABEA	13
RAGHAV	13
RAJEEV	13
RANDALL	13
RANJITH	13
RAWAN	13
REBER	13
REBWAR	13
REGIMANTAS	13
REINAR	13
RENAN	13
RINAS	13
ROBERTH	13
ROHULLAH	13
ROMICA	13
ROMULUS	13
ROSARIO	13
RÜSTEM	13
SADDAM	13
SAFIULLAH	13
SATYA	13
SEBASTIJAN	13
SEFKAN	13
SEJAD	13
SEMIN	13
SENIUS	13
SERHAN	13
SEVKI	13
SHAHO	13
SHAILESH	13
SHAKIB	13
SHARMAKE	13
SHERVAN	13
SHIHAB	13
SHIR	13
SHVAN	13
SIDI	13
SIMION	13
SLEMAN	13
SOBHAN	13
SOFIANE	13
SOLBJØRN	13
SONG	13
STJEPAN	13
SUBHASH	13
SUNDAY	13
SUSHANT	13
TAIZ	13
TALIP	13
TAYLAN	13
TERKILD	13
THEOFANIS	13
TOBBER	13
TORIN	13
TUDOREL	13
ULISES	13
ULV	13
UROS	13
VACLAV	13
VALERIJ	13
VALTHE	13
VIAAN	13
VIRTUS	13
VITHUS	13
VLADISLAVS	13
WALTHE	13
WARSAME	13
WESSEL	13
YAM	13
YOSSEF	13
YOUNG	13
YUE	13
YUVAN	13
ZAC	13
ZAGROS	13
ZAYYAN	13
ZVONKO	13
ØZCAN	13
ØZGÜR	13
ABDELHADI	12
ABDELILAH	12
ABDEL-RAHMAN	12
ABDIGANI	12
ABDUL-KARIM	12
ABHIJIT	12
ABUBAKR	12
ADHANOM	12
AGUST	12
AGUSTÍN	12
AHNAF	12
AKHIL	12
AKMAL	12
ALBRECHT	12
ALEKSS	12
ALEXANDRU-FLORIN	12
ALIAKBAR	12
ALI-REZA	12
ALKAN	12
ALLA	12
ALVE	12
AMAD	12
AMAL	12
AMANJ	12
ANANT	12
ANDREI-DANIEL	12
ANDREI-MARIAN	12
ANDREJUS	12
ANDRIAN	12
ANTUN	12
ARA	12
ARBER	12
ARNAB	12
ARPIT	12
ASA	12
ÁSGEIR	12
ASHUTOSH	12
AURÉLIEN	12
AUS	12
AVERY	12
BALAJI	12
BALDR	12
BALDVIN	12
BANGIN	12
BARASH	12
BEHAR	12
BERSAN	12
BHAKTA	12
BHUWAN	12
BING	12
BISER	12
BOBBIE	12
BOSKO	12
BUGRA	12
BØGE	12
CAGATAY	12
CARL-OLE	12
CELALETTIN	12
CELIL	12
CENGIZHAN	12
CEYHUN	12
CHAIB	12
CHASE	12
CHINH	12
CHONG	12
CLAAS	12
CONSTANTIN-CATALIN	12
CRISTI	12
CRISTOBAL	12
CURTIS	12
DAC	12
DANAS	12
DANKO	12
DEDE	12
DEIVYDAS	12
DENISLAV	12
DEVENDRA	12
DEVON	12
DHAN	12
DLOVAN	12
DOMONKOS	12
DZEMAIL	12
DZEMIL	12
EGEMEN	12
EITAN	12
ELWIN	12
ERDI	12
ERNES	12
ERSEN	12
ESHAN	12
ESMAT	12
EYÐUN	12
EYÜB	12
FADL	12
FANEL	12
FAZLI	12
FEISAL	12
GABRIJEL	12
GASPAR	12
GAURAB	12
GEORGEL	12
GHASAN	12
GIRMAY	12
GUSTAVE	12
GYOKHAN	12
GÖKAY	12
GÖKTUG	12
HACHEM	12
HAMOUD	12
HANS-OVE	12
HARM	12
HARMAN	12
HAROLDAS	12
HEIMIR	12
HEINES	12
HENK	12
HERMOD	12
HERVE	12
HIRAD	12
HIVA	12
IBRAR	12
ILJAS	12
IMRAAN	12
INIGO	12
INUUTEQ	12
ISHAAQ	12
ISHTIAQ	12
ISSAK	12
JAAN	12
JAC	12
JANNEC	12
JANNES	12
JAVAID	12
JAWED	12
JHON	12
JODY	12
JOKUM	12
JONIS	12
JONTE	12
JORDY	12
JÚLÍUS	12
KALID	12
KAMERAN	12
KAMRUL	12
KAMYAR	12
KARL-AUGUST	12
KARL-PETER	12
KAYDEN	12
KEES	12
KEWAN	12
KHALIF	12
KIA	12
KLAUS-PETER	12
KRISTIÁN	12
KULDEEP	12
KUN	12
LACHEZAR	12
LAMEK	12
LAMINE	12
LARS-KRISTIAN	12
LAURENZ	12
LIBAAN	12
LOÏC	12
LOK	12
LORENT	12
LUCHAS	12
LÚKAS	12
LY	12
MADHAV	12
MAËL	12
MAHENDRA	12
MAITHAM	12
MANHAL	12
MANOHARAN	12
MARICEL	12
MARIUS-CRISTIAN	12
MARLI	12
MARLIN	12
MAROS	12
MATHIJS	12
MAXAMED	12
MELIUS	12
MERAN	12
MESSIAS	12
MICHO	12
MICKEI	12
MILKIAS	12
MILOUD	12
MILOW	12
MIRVAN	12
MISA	12
MOSSA	12
MUAAD	12
MUAYAD	12
MUHLIS	12
MUSCAB	12
MUZAMIL	12
NANDOR	12
NARIMAN	12
NECIP	12
NECMI	12
NESET	12
NIAZ	12
NIEK	12
NIEL	12
NIKOLAJS	12
NILS-HENRIK	12
NILS-JØRN	12
NOAN	12
NOBEL	12
NOVICA	12
OKE	12
OLEGS	12
OLLY	12
OREN	12
OSVALDO	12
PARKER	12
PASHA	12
PEJMAN	12
PELLE-EMIL	12
PEPE	12
PHAT	12
PIM	12
POUL-JØRGEN	12
RABINDRA	12
RADENKO	12
RAHEEM	12
RAIMUNDAS	12
RAYHAN	12
RAZVAN-CONSTANTIN	12
REHMAN	12
REHNE	12
REIMAR	12
REINO	12
RESAD	12
REYAD	12
RICHART	12
RIVAN	12
RÓAR	12
ROMUALD	12
ROOZBEH	12
ROSTISLAV	12
RUSTEM	12
SADETTIN	12
SAFAA	12
SAFIN	12
SAHAL	12
SAIFUL	12
SALIF	12
SALMAAN	12
SAMRAT	12
SANGAM	12
SANJAYA	12
SARAWUT	12
SARBAST	12
SARKIS	12
SAVIO	12
SAYAN	12
SELAMI	12
SERAFIM	12
SERAJ	12
SERGUEI	12
SHAMAL	12
SHAMIL	12
SHAZAD	12
SHEHAB	12
SHORESH	12
SI	12
SIGFUS	12
SIGVE	12
SIVARAJAH	12
SIVAS	12
SOUHAIL	12
SRITHARAN	12
SULJO	12
SVEND-OVE	12
SØLVI	12
TAHAR	12
TAKASHI	12
TANISH	12
TANMAY	12
TARUN	12
TEJ	12
TERO	12
THAJS	12
THAN	12
THINH	12
THORDUR	12
TJELLE	12
ÞORSTEINN	12
TRYGVI	12
TUNAHAN	12
TUNCER	12
TYRONE	12
UJJWAL	12
ULDIS	12
VALENTINAS	12
VANDY	12
VANG	12
VASILE-ALEXANDRU	12
VERNON	12
VIC	12
VIJAYAKUMAR	12
VILLIAN	12
VILLO	12
VILMANTAS	12
VLAD-ALEXANDRU	12
VLADAN	12
VLAD-ANDREI	12
VOJISLAV	12
VYGANTAS	12
WAHIDULLAH	12
WAJIH	12
WILFREDO	12
XHEVDET	12
YAD	12
YAO	12
ÜCLER	12
YICHEN	12
YIFAN	12
YOANN	12
ZAKARIYE	12
ZALAN	12
ZEYAD	12
ZEYNEL	12
ZIHAO	12
ZVONIMIR	12
ÆGIR	12
ÅKE	12
AAMER	11
ABDISHAKUR	11
ABDIWALI	11
ABHILASH	11
ABHIRAM	11
ACHILLES	11
AHMADREZA	11
AID	11
AINARS	11
AISSA	11
AJANTHAN	11
ALBI	11
ALEJO	11
ALEKSIS	11
ALEXANDRU-CATALIN	11
ALEXIOS	11
ALGIMANTAS	11
ALIEU	11
ALIN-CONSTANTIN	11
ALISTER	11
ALMER	11
ALVIS	11
AMADU	11
AMANI	11
ANDREI-BOGDAN	11
ANDREI-GABRIEL	11
ANDREI-STEFAN	11
ANGE	11
ANJUM	11
ANSH	11
ANSHUL	11
ANUAR	11
ARBI	11
ARDI	11
ARIJUS	11
ARIK	11
ARJEN	11
ARJUNA	11
ARNES	11
ARNFINN	11
ARTEMII	11
ÁSBJÖRN	11
AWAZ	11
AYMERIC	11
AYOB	11
AZIZULLAH	11
BABU	11
BACHAR	11
BAJRO	11
BALA	11
BALAL	11
BARAK	11
BÁRDUR	11
BASKARAN	11
BASSIM	11
BERKEN	11
BERN	11
BEYSIM	11
BEYTULLAH	11
BHUPENDRA	11
BILAAL	11
BILGIN	11
BIRENDRA	11
BIZHAN	11
BJERKE	11
BLERON	11
BOGUMIL	11
BRANIMIR	11
BREKI	11
BRIX	11
BYULENT	11
BØGILD	11
CAGLAR	11
CASSANDER	11
CASSIAN	11
CATHAL	11
CAYDEN	11
CHAITANYA	11
CHANDAN	11
CHARSTEN	11
CHILAS	11
CHRISTIAN-EMIL	11
CIHANGIR	11
CLAY	11
CLOVIS	11
CONSTANTIN-ALEXANDRU	11
COSMIN-CONSTANTIN	11
CRISTIAN-CONSTANTIN	11
CRISTIAN-GABRIEL	11
CRISTIAN-IONUT	11
DAMIANO	11
DANAIL	11
DANIEL-CONSTANTIN	11
DANIEL-FLORIN	11
DARWISH	11
DARYOUSH	11
DEEP	11
DENNIZ	11
DEWAN	11
DIETRICH	11
DILIP	11
DONOVAN	11
DUMITRU-DANIEL	11
DZIUGAS	11
EBERHARD	11
EDIJS	11
EDNAN	11
EJUB	11
ELVIG	11
ELYESA	11
ERDINCH	11
ERLIND	11
ERVIND	11
ESKO	11
ESMATULLAH	11
EYYUB	11
FÁBIO	11
FADHEL	11
FADY	11
FAHEEM	11
FALKO	11
FAROUQ	11
FEYZULLAH	11
FINNBOGI	11
FRANCESC	11
FRANCISC	11
FRITHIOF	11
FRODI	11
FRÓÐI	11
GABRÍEL	11
GABRIEL-IONUT	11
GARDAR	11
GAUTE	11
GENE	11
GEOFREY	11
GERGÖ	11
GERNOT	11
GOPAL	11
GOWTHAM	11
GRAVERS	11
GUGLIELMO	11
HAFID	11
HALUK	11
HASHIR	11
HEIMDAL	11
HENRICUS	11
HERATH	11
HOAI	11
HOLM	11
HROAR	11
HUYNH	11
IBRAHIMA	11
IBRAIM	11
ILANNGUAQ	11
ILLYA	11
ILYAZ	11
IMAM	11
INGE	11
IONUT-COSMIN	11
IONUT-FLORIN	11
IZAAN	11
JANAK	11
JAN-HENRIK	11
JAROMIR	11
JASSER	11
JASSIM	11
JERIK	11
JÉROME	11
JIBRIIL	11
JIVAN	11
JIWAN	11
JODI	11
JOLAN	11
JONAZ	11
JORAM	11
JORN	11
JOSEPHUS	11
JOY	11
JUEL	11
JUWAN	11
JØGVAN	11
JØNNE	11
JØRGEN-ERIK	11
KA	11
KABIEL	11
KADAR	11
KADER	11
KADHIM	11
KAITO	11
KAJ-VERNER	11
KAMBER	11
KAMEN	11
KARL-FREDERIK	11
KÁROLY	11
KEI	11
KERRY	11
KHADIM	11
KHAGENDRA	11
KHALAF	11
KHAMZAT	11
KHAWAJA	11
KIMO	11
KISHAN	11
KLAIDAS	11
KODA	11
KORDIAN	11
KOSAI	11
KREN	11
KRESHNIK	11
KRZYSTOF	11
KWOK	11
KYAW	11
KYRIAKOS	11
LAMIEK	11
LARS-PEDER	11
LAUKE	11
LAVAN	11
LILIAN	11
MADISON	11
MAHI	11
MAHSUN	11
MAJUS	11
MALLIK	11
MAMUN	11
MANAR	11
MANSE	11
MARCIS	11
MARIÁN	11
MARIAN-ALEXANDRU	11
MARIUS-GABRIEL	11
MARX	11
MASSI	11
MATHIIAS	11
MATTY	11
MAUI	11
MAXIMILIEN	11
MAYANK	11
MEIR	11
MELAD	11
MENNO	11
MERSAD	11
MIHÁLY	11
MIKKEL-EMIL	11
MOHAMMAD-REZA	11
MOH'D	11
MORTADA	11
MUDASIR	11
MULHAM	11
MUTAZ	11
MUTTALIP	11
NABIH	11
NAGIB	11
NASHWAN	11
NAT	11
NAURIS	11
NAYAN	11
NAZEM	11
NAZMUL	11
NEDELJKO	11
NEHAD	11
NELU	11
NEXHAT	11
NGHI	11
NGHIA	11
NICOLAUS	11
NIELS-EBBE	11
NILS-OLE	11
NIR	11
NIRVAN	11
NIVAN	11
OLAVUR	11
OSMO	11
OSVALDAS	11
OTTAR	11
PACO	11
PAN	11
PAX	11
PERE	11
PERPARIM	11
PRASANTH	11
PRASHANTH	11
PRITAM	11
QILLAQ	11
RAJKO	11
RAJMUND	11
RAOUF	11
RASMUS-EMIL	11
RAVINDER	11
REDOUANE	11
REDZHEB	11
REGIS	11
RIADH	11
RICHÁRD	11
RIFET	11
RINGO	11
RISHABH	11
RIZGAR	11
ROBBERT	11
ROBERT-GABRIEL	11
ROJHAT	11
ROJVAN	11
ROK	11
ROLAN	11
ROMAL	11
ROMANO	11
RONE	11
RUBENS	11
RÜZGAR	11
SABAWOON	11
SAGHIR	11
SAIFULLAH	11
SAKSHAM	11
SALAI	11
SAMSOM	11
SÁMUEL	11
SAMVEL	11
SANDU	11
SANGAR	11
SANTA	11
SANTOS	11
SAVO	11
SEDIN	11
SELAHADDIN	11
SENAY	11
SENER	11
SENTHIL	11
SERWAN	11
SEVAL	11
SHAHAN	11
SHAKUR	11
SHAM	11
SHANNON	11
SHARMAARKE	11
SHAUKAT	11
SHELDON	11
SHIRKO	11
SHIRWAN	11
SHU	11
SIANG	11
SMAJO	11
SOLE	11
SOMCHAI	11
SOURAV	11
SRIRAM	11
STEEN-ERIK	11
STEFAN-DANIEL	11
STRANGE	11
SUBHAAN	11
SUDARSHAN	11
SÖLVI	11
SØNKE	11
SÖNKE	11
TAMIR	11
TASIM	11
TEDDIE	11
TERJI	11
TESFOM	11
THORALF	11
THORBJÖRN	11
THORLAK	11
THUNE	11
TODI	11
TOIVO	11
TOLUNAY	11
TOMM	11
TONG	11
TORJUS	11
TRAJAN	11
TSEGAY	11
TSVETAN	11
TUNG	11
TUOMAS	11
