1260;Fréderic;480
1261;Billy;479
1261;Julio;479
1261;Tefan;479
1261;Ulrich;479
1265;Shane;478
1265;Zaid;478
1267;Luan;477
1267;Markus;477
1267;Matt;477
1267;Radu;477
1267;Timon;477
1272;Gerben;476
1272;Juliaan;476
1272;Mostapha;476
1272;Nordine;476
1276;Gert-Jan;475
1276;Noel;475
1278;Jonny;474
1278;Yuri;474
1280;Habib;473
1280;Melih;473
1282;Sonny;472
1282;Soulayman;472
1284;Louay;471
1284;Marlon;471
1284;Robertus;471
1287;Fadi;469
1287;Mouad;469
1287;Najib;469
1290;Nio;468
1291;Bastiaan;467
1291;Danté;467
1293;Alvaro;466
1293;Elio;466
1295;Ferhat;464
1295;Mika;464
1297;Helmut;462
1297;Prince;462
1299;Stig;461
1300;Ibe;460
1300;Marinus;460
1302;Jacek;459
1302;Kwinten;459
1302;Silas;459
1305;Tao;457
1306;Aras;455
1306;Marceau;455
1306;Taoufik;455
1309;Jitse;454
1309;Leslie;454
1309;Magnus;454
1309;Odin;454
1309;Raul;454
1309;Wietse;454
1315;Dré;453
1315;Ralf;453
1317;Elliott;452
1317;Nordin;452
1319;Arif;451
1319;Marcos;451
1319;Nikita;451
1322;Alexandros;450
1323;Valerio;449
1324;Egon;448
1324;Salman;448
1324;Theofiel;448
1327;Benedictus;447
1327;Birger;447
1327;Ensar;447
1327;Gaetan;447
1327;Georgi;447
1327;Nikola;447
1327;Vladyslav;447
1334;Samet;446
1335;Godfried;445
1335;Hafid;445
1337;Arjen;444
1338;Dino;440
1338;Giulio;440
1340;Arman;439
1340;Larbi;439
1340;Merlin;439
1340;Prosper;439
1340;Soan;439
1345;António;437
1345;Miro;437
1347;Ishaq;436
1348;Rube;434
1348;Sverre;434
1348;Zbigniew;434
1351;Haci;433
1352;Illia;432
1352;Malo;432
1352;Naim;432
1355;Ishak;431
1355;Sascha;431
1355;Szymon;431
1355;Valéry;431
1355;Walther;431
1360;Adolf;430
1361;Ayrton;429
1361;Yarno;429
1363;Maikel;428
1363;Oswald;428
1365;Jaime;427
1365;Marwane;427
1365;Zakariya;427
1368;Alin;426
1368;Elyas;426
1368;Fares;426
1368;Moulay;426
1368;Senn;426
1373;Aydin;425
1373;Aäron;425
1373;Jay;425
1373;Majid;425
1373;Reinout;425
1378;Abdelali;424
1378;Cosmin;424
1378;Freek;424
1378;Mahir;424
1378;Odiel;424
1378;Othmane;424
1384;Alphonsus;423
1384;Ismet;423
1384;Neal;423
1387;Menno;422
1388;Aurel;420
1388;Bekir;420
1388;Florentin;420
1388;Yilmaz;420
1392;Ozan;419
1393;Olaf;418
1394;Alexy;417
1395;Gautier;416
1395;Mahmut;416
1395;Nikolay;416
1398;Cengiz;415
1398;Jesus;415
1398;Yoan;415
1401;Audric;414
1401;Recep;414
1403;Najim;413
1404;Jayson;412
1405;Adnane;411
1405;Ihor;411
1407;Cem;410
1407;Panagiotis;410
1409;Jorne;409
1409;Rafal;409
1411;Bartosz;408
1411;Miloud;408
1411;Tenzin;408
1414;Gillian;407
1414;Lee;407
1416;Abbas;406
1417;Jona;405
1418;Octave;404
1419;Nael;403
1419;Nic;403
1419;Talha;403
1419;Terry;403
1423;Goran;402
1423;Pawe;402
1423;Sidney;402
1426;Emanuele;401
1426;Nasser;401
1426;Niek;401
1429;Danilo;400
1430;Nikolas;399
